order_number,quantity,price_per,order_line_num,sales,order_date,product_name,msrp,cust_name,address1,address2,city,state,zip_code,country,territory
10597,39,100,2,5399.55,2/10/2005,Vintage Cars,170,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10598,76,100,2,14082.8,4/22/2005,Vintage Cars,170,The Sharp Gifts Warehouse,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA
10599,37,100,5,5283.6,5/29/2005,Vintage Cars,170,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
10600,38,82.39,2,3130.82,3/3/2003,Classic Cars,77,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan
10601,43,72.38,6,3112.34,5/8/2003,Classic Cars,77,Marseille Mini Autos,"12, rue des Bouchers",,Marseille,,13008,France,EMEA
10602,48,79.31,3,3806.88,7/2/2003,Classic Cars,77,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10603,26,82.39,3,2142.14,9/5/2003,Classic Cars,77,Collectables For Less Inc.,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA
10604,38,88.55,4,3364.9,10/11/2003,Classic Cars,77,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,,Los Angeles,CA,,USA,NA
10605,20,63.14,2,1262.8,11/4/2003,Classic Cars,77,Mini Auto Werke,Kirchgasse 6,,Graz,,8010,Austria,EMEA
10606,22,73.92,10,1626.24,11/12/2003,Classic Cars,77,Herkku Gifts,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA
10607,45,90.86,15,4088.7,11/20/2003,Classic Cars,77,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA
10608,45,85.47,4,3846.15,12/2/2003,Classic Cars,77,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10609,20,66.99,14,1339.8,1/16/2004,Classic Cars,77,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10610,47,64.68,5,3039.96,2/22/2004,Classic Cars,77,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA
10611,46,73.92,4,3400.32,4/12/2004,Classic Cars,77,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,,90110,Finland,EMEA
10612,23,83.93,9,1930.39,6/1/2004,Classic Cars,77,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA
10613,33,74.69,10,2464.77,7/6/2004,Classic Cars,77,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
10614,29,90.86,10,2634.94,8/6/2004,Classic Cars,77,Signal Gift Stores,8489 Strong St.,,Las Vegas,NV,83030,USA,NA
10615,44,82.39,8,3625.16,8/30/2004,Classic Cars,77,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA
10616,41,92.4,1,3788.4,10/4/2003,Classic Cars,77,"Blauer See Auto, Co.",Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA
10617,20,91.63,6,1832.6,10/16/2004,Classic Cars,77,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA
10618,37,78.54,14,2905.98,11/4/2004,Classic Cars,77,FunGiftIdeas.com,1785 First Street,,New Bedford,MA,50553,USA,NA
10619,29,100,9,2954.81,11/15/2004,Classic Cars,77,Land of Toys Inc.,897 Long Airport Avenue,,NYC,NY,10022,USA,NA
10620,55,65.45,1,3599.75,11/24/2004,Classic Cars,77,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC
10621,22,100,7,3686.54,1/6/2005,Classic Cars,77,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA
10622,31,67.76,4,2100.56,2/9/2005,Classic Cars,77,"Toys of Finland, Co.",Keskuskatu 45,,Helsinki,,21240,Finland,EMEA
10623,49,79.22,3,3881.78,3/3/2005,Classic Cars,77,Scandinavian Gift Ideas,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA
10624,61,73.92,4,4509.12,4/14/2005,Classic Cars,77,Mini Caravy,"24, place Kluber",,Strasbourg,,67000,France,EMEA
10625,39,83.93,9,3273.27,5/17/2005,Classic Cars,77,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
10626,38,100,3,4432.7,3/10/2003,Classic Cars,142,Motor Mint Distributors Inc.,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA
10627,31,100,1,4100.99,5/8/2003,Classic Cars,142,Marseille Mini Autos,"12, rue des Bouchers",,Marseille,,13008,France,EMEA
10628,36,100,1,5274.72,7/4/2003,Classic Cars,142,Alpha Cognac,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA
10629,25,100,12,4232,9/11/2003,Classic Cars,142,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC
10630,48,100,11,6145.44,10/17/2003,Classic Cars,142,Heintze Collectables,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA
10631,35,100,1,4680.2,11/5/2003,Classic Cars,142,Quebec Home Shopping Network,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA
10632,21,100,5,3286.08,11/12/2003,Classic Cars,142,Herkku Gifts,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA
10633,47,100,10,7421.3,11/20/2003,Classic Cars,142,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA
10634,38,100,16,6432.64,12/2/2003,Classic Cars,142,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
10635,41,100,9,4840.87,1/16/2004,Classic Cars,142,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10636,24,100,7,3892.08,2/26/2004,Classic Cars,142,Collectable Mini Designs Co.,361 Furth Circle,,San Diego,CA,91217,USA,NA
10637,37,100,2,5526.32,4/13/2004,Classic Cars,142,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan
10638,33,100,4,4459.62,6/1/2004,Classic Cars,142,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA
10639,49,100,5,6203.4,7/6/2004,Classic Cars,142,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
10640,29,100,5,3754.05,8/6/2004,Classic Cars,142,Signal Gift Stores,8489 Strong St.,,Las Vegas,NV,83030,USA,NA
10641,24,100,3,3516.48,8/30/2004,Classic Cars,142,"Vida Sport, Ltd",Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA
10642,47,100,7,7488.04,10/5/2003,Classic Cars,142,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA
10643,24,100,1,3448.08,10/16/2004,Classic Cars,142,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA
10644,25,100,9,3734,11/4/2004,Classic Cars,142,FunGiftIdeas.com,1785 First Street,,New Bedford,MA,50553,USA,NA
10645,30,32.47,8,974.1,11/17/2004,Classic Cars,142,Motor Mint Distributors Inc.,11328 Douglas Av.,,Philadelphia,PA,71270,USA,NA
10646,22,100,3,3160.74,11/24/2004,Classic Cars,142,"Australian Collectors, Co.",636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC
10647,27,64.69,2,1746.63,12/9/2004,Classic Cars,142,Lyon Souveniers,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA
10648,34,100,3,4207.84,1/10/2005,Classic Cars,142,Royale Belge,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA
10649,36,100,6,4352.76,2/9/2005,Classic Cars,142,"Toys of Finland, Co.",Keskuskatu 45,,Helsinki,,21240,Finland,EMEA
10650,34,43.05,15,1463.7,3/4/2005,Classic Cars,142,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10651,48,100,2,7169.28,4/15/2005,Classic Cars,142,Danish Wholesale Imports,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA
10652,34,100,4,4594.76,5/17/2005,Classic Cars,142,Salzburg Collectables,Geislweg 14,,Salzburg,,5020,Austria,EMEA
10653,24,100,8,3457.92,1/31/2003,Classic Cars,163,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10654,46,100,4,7381.16,4/4/2003,Classic Cars,163,Classic Legends Inc.,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA
10655,45,100,10,7146.9,6/3/2003,Classic Cars,163,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
10656,39,100,4,5938.53,8/1/2003,Classic Cars,163,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA
10657,43,100,2,7110.91,9/21/2003,Classic Cars,163,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,,90110,Finland,EMEA
10658,29,100,11,5032.95,10/22/2003,Classic Cars,163,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
10659,20,100,10,3667.6,11/6/2003,Classic Cars,163,L'ordine Souveniers,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA
10660,46,100,5,7381.16,11/14/2003,Classic Cars,163,"Iberia Gift Imports, Corp.","C/ Romero, 33",,Sevilla,,41101,Spain,EMEA
10661,27,100,5,5128.11,11/25/2003,Classic Cars,163,Mini Classics,3758 North Pendale Street,,White Plains,NY,24067,USA,NA
10662,44,100,6,7060.24,12/9/2003,Classic Cars,163,Diecast Collectables,6251 Ingle Ln.,,Boston,MA,51003,USA,NA
10663,43,100,1,8448.64,2/10/2004,Classic Cars,163,Signal Collectibles Ltd.,2793 Furth Circle,,Brisbane,CA,94217,USA,NA
10664,49,100,8,7300.51,3/15/2004,Classic Cars,163,"Blauer See Auto, Co.",Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA
10665,40,100,4,6549.2,5/5/2004,Classic Cars,163,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10666,30,100,3,5697.9,6/15/2004,Classic Cars,163,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC
10667,50,100,4,9169,7/20/2004,Classic Cars,163,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10668,23,100,13,3238.63,8/20/2004,Classic Cars,163,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10669,26,100,7,4554.94,9/8/2004,Classic Cars,163,Land of Toys Inc.,897 Long Airport Avenue,,NYC,NY,10022,USA,NA
10670,27,100,4,3934.44,10/13/2004,Classic Cars,163,Marta's Replicas Co.,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA
10671,42,100,13,5776.26,10/22/2004,Classic Cars,163,Heintze Collectables,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA
10672,47,100,8,7207.45,11/5/2004,Classic Cars,163,Vitachrome Inc.,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA
10673,49,100,6,7460.74,11/20/2004,Classic Cars,163,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,,75012,France,EMEA
10674,38,100,8,6719.54,12/1/2004,Classic Cars,163,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
10675,20,100,10,2428,12/10/2004,Classic Cars,163,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10676,25,100,7,2602.25,1/23/2005,Classic Cars,163,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10677,25,88,5,2200,2/17/2005,Classic Cars,163,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10678,41,100,4,6712.93,5/3/2005,Classic Cars,163,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10679,28,100,3,5318.04,5/31/2005,Classic Cars,163,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
10680,50,67.8,2,3390,1/6/2003,Vintage Cars,60,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA
10681,32,50.25,6,1608,3/18/2003,Vintage Cars,60,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
10682,42,53.88,5,2262.96,5/21/2003,Vintage Cars,60,Signal Gift Stores,8489 Strong St.,,Las Vegas,NV,83030,USA,NA
10683,24,62.36,10,1496.64,9/12/2003,Vintage Cars,60,Signal Collectibles Ltd.,2793 Furth Circle,,Brisbane,CA,94217,USA,NA
10684,27,69.62,8,1879.74,10/18/2003,Vintage Cars,60,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,CA,,USA,NA
10685,26,57.51,12,1495.26,11/5/2003,Vintage Cars,60,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
10686,38,61.15,9,2323.7,11/12/2003,Vintage Cars,60,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10687,42,59.33,13,2491.86,11/21/2003,Vintage Cars,60,"Australian Collectables, Ltd",7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC
10688,23,71.44,3,1643.12,12/2/2003,Vintage Cars,60,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
10689,21,62.96,6,1322.16,1/26/2004,Vintage Cars,60,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",,Madrid,,28023,Spain,EMEA
10690,28,50.85,9,1423.8,3/2/2004,Vintage Cars,60,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
10691,33,72.65,1,2397.45,4/13/2004,Vintage Cars,60,Mini Caravy,"24, place Kluber",,Strasbourg,,67000,France,EMEA
10692,25,62.96,15,1574,8/17/2004,Vintage Cars,60,Amica Models & Co.,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA
10693,28,61.75,4,1729,9/1/2004,Vintage Cars,60,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC
10694,46,49.04,2,2255.84,10/6/2004,Vintage Cars,60,"Iberia Gift Imports, Corp.","C/ Romero, 33",,Sevilla,,41101,Spain,EMEA
10695,30,61.15,16,1834.5,10/21/2004,Vintage Cars,60,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10696,38,84.25,9,3201.5,11/17/2004,Vintage Cars,60,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
10697,40,56.91,2,2276.4,11/25/2004,Vintage Cars,60,Marseille Mini Autos,"12, rue des Bouchers",,Marseille,,13008,France,EMEA
10698,45,100,4,8884.8,1/12/2005,Vintage Cars,60,Toys4GrownUps.com,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA
10699,27,49.3,1,1331.1,2/10/2005,Vintage Cars,60,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10700,42,72.65,1,3051.3,4/22/2005,Vintage Cars,60,The Sharp Gifts Warehouse,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA
10701,36,63.57,4,2288.52,5/29/2005,Vintage Cars,60,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
10702,29,100,12,3772.61,1/31/2003,Trucks and Buses,122,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10703,39,100,3,4164.42,4/1/2003,Trucks and Buses,122,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,,75012,France,EMEA
10704,45,100,14,6295.95,6/3/2003,Trucks and Buses,122,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
10705,47,100,8,6287.66,8/1/2003,Trucks and Buses,122,Suominen Souveniers,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA
10706,49,100,6,5412.54,9/21/2003,Trucks and Buses,122,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,,90110,Finland,EMEA
10707,46,100,15,5984.14,10/22/2003,Trucks and Buses,122,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
10708,48,100,4,5891.04,11/6/2003,Trucks and Buses,122,"Stylish Desk Decors, Co.",35 King George,,London,,WX3 6FW,UK,EMEA
10709,46,100,9,5984.14,11/14/2003,Trucks and Buses,122,"Iberia Gift Imports, Corp.","C/ Romero, 33",,Sevilla,,41101,Spain,EMEA
10710,35,100,9,3608.15,11/25/2003,Trucks and Buses,122,Mini Classics,3758 North Pendale Street,,White Plains,NY,24067,USA,NA
10711,43,100,10,5752.54,12/9/2003,Trucks and Buses,122,Diecast Collectables,6251 Ingle Ln.,,Boston,MA,51003,USA,NA
10712,26,100,4,3765.32,3/11/2004,Trucks and Buses,122,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10713,22,98.18,8,2159.96,5/5/2004,Trucks and Buses,122,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10714,34,99.41,7,3379.94,6/15/2004,Trucks and Buses,122,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC
10715,50,100,8,5093.5,7/20/2004,Trucks and Buses,122,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10716,48,100,4,5773.44,8/19/2004,Trucks and Buses,122,Diecast Classics Inc.,7586 Pompton St.,,Allentown,PA,70267,USA,NA
10717,41,100,11,4528.86,9/8/2004,Trucks and Buses,122,Land of Toys Inc.,897 Long Airport Avenue,,NYC,NY,10022,USA,NA
10718,36,100,8,4816.08,10/13/2004,Trucks and Buses,122,Marta's Replicas Co.,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA
10719,29,100,2,3416.78,10/22/2004,Trucks and Buses,122,Canadian Gift Exchange Network,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA
10720,33,37.48,10,1236.84,11/5/2004,Trucks and Buses,122,Vitachrome Inc.,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,NA
10721,46,100,6,5814.86,11/19/2004,Trucks and Buses,122,"Volvo Model Replicas, Co",Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA
10722,38,100,7,5223.48,12/1/2004,Trucks and Buses,122,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
10723,20,36.42,11,728.4,12/10/2004,Trucks and Buses,122,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10724,22,100,5,3949,1/20/2005,Trucks and Buses,122,"Anna's Decorations, Ltd",201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC
10725,27,100,11,3843.99,2/22/2005,Trucks and Buses,122,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10726,56,98.18,8,5498.08,5/3/2005,Trucks and Buses,122,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10727,38,99.41,7,3777.58,5/31/2005,Trucks and Buses,122,La Rochelle Gifts,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA
10728,25,100,4,3782,1/9/2003,Vintage Cars,127,"Blauer See Auto, Co.",Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA
10729,33,100,4,3859.68,3/18/2003,Vintage Cars,127,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
10730,42,100,3,4431.84,5/21/2003,Vintage Cars,127,Signal Gift Stores,8489 Strong St.,,Las Vegas,NV,83030,USA,NA
10731,33,100,8,4950.33,9/12/2003,Vintage Cars,127,Signal Collectibles Ltd.,2793 Furth Circle,,Brisbane,CA,94217,USA,NA
10732,38,100,6,4299.7,10/18/2003,Vintage Cars,127,Corporate Gift Ideas Co.,7734 Strong St.,,San Francisco,CA,,USA,NA
10733,31,100,10,4492.83,11/5/2003,Vintage Cars,127,Rovelli Gifts,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA
10734,20,100,7,2212,11/12/2003,Vintage Cars,127,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10735,44,100,11,4642.88,11/21/2003,Vintage Cars,127,"Australian Collectables, Ltd",7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC
10736,26,100,1,3206.32,12/2/2003,Vintage Cars,127,Muscle Machine Inc,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA
10737,27,100,4,3604.23,1/26/2004,Vintage Cars,127,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",,Madrid,,28023,Spain,EMEA
10738,46,100,7,7017.76,3/2/2004,Vintage Cars,127,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
10739,47,100,2,6154.18,4/26/2004,Vintage Cars,127,Diecast Collectables,6251 Ingle Ln.,,Boston,MA,51003,USA,NA
10740,37,100,13,4750.8,8/17/2004,Vintage Cars,127,Amica Models & Co.,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA
10741,31,100,2,3822.92,9/1/2004,Vintage Cars,127,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC
10742,24,100,17,2440.8,10/11/2004,Vintage Cars,127,Auto Assoc. & Cie.,"67, avenue de l'Europe",,Versailles,,78000,France,EMEA
10743,31,100,14,4729.36,10/21/2004,Vintage Cars,127,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10744,50,100,6,12536.5,11/4/2004,Vintage Cars,127,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA
10745,35,64.69,8,2264.15,11/17/2004,Vintage Cars,127,"AV Stores, Co.",Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA
10746,30,100,3,3928.2,11/25/2004,Vintage Cars,127,Marseille Mini Autos,"12, rue des Bouchers",,Marseille,,13008,France,EMEA
10747,29,100,3,3630.22,12/9/2004,Vintage Cars,127,Lyon Souveniers,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA
10748,27,100,5,4196.07,1/12/2005,Vintage Cars,127,Toys4GrownUps.com,78934 Hillside Dr.,,Pasadena,CA,90003,USA,NA
10749,40,100,10,4931.6,2/16/2005,Vintage Cars,127,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10750,31,98.99,16,3068.69,3/4/2005,Vintage Cars,127,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10751,6,100,2,785.64,4/23/2005,Vintage Cars,127,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC
10752,45,100,2,4977,5/29/2005,Vintage Cars,127,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC
10753,22,54.09,2,1189.98,1/29/2003,Trucks and Buses,60,Baane Mini Imports,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA
10754,45,68.67,6,3090.15,4/1/2003,Trucks and Buses,60,"La Corne D'abondance, Co.","265, boulevard Charonne",,Paris,,75012,France,EMEA
10755,43,65.02,2,2795.86,5/28/2003,Trucks and Buses,60,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",,Madrid,,28023,Spain,EMEA
10756,46,61.99,2,2851.54,7/24/2003,Trucks and Buses,60,Technics Stores Inc.,9408 Furth Circle,,Burlingame,CA,94217,USA,NA
10757,39,69.28,9,2701.92,9/21/2003,Trucks and Buses,60,"Oulu Toy Supplies, Inc.",Torikatu 38,,Oulu,,90110,Finland,EMEA
10758,31,71.1,18,2204.1,10/22/2003,Trucks and Buses,60,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan
10759,41,69.28,7,2840.48,11/6/2003,Trucks and Buses,60,"Stylish Desk Decors, Co.",35 King George,,London,,WX3 6FW,UK,EMEA
10760,44,60.16,12,2647.04,11/14/2003,Trucks and Buses,60,"Iberia Gift Imports, Corp.","C/ Romero, 33",,Sevilla,,41101,Spain,EMEA
10761,45,70.49,2,3172.05,11/25/2003,Trucks and Buses,60,"Saveley & Henriot, Co.","2, rue du Commerce",,Lyon,,69004,France,EMEA
10762,37,69.89,13,2585.93,12/9/2003,Trucks and Buses,60,Diecast Collectables,6251 Ingle Ln.,,Boston,MA,51003,USA,NA
10763,35,61.38,2,2148.3,2/4/2004,Trucks and Buses,60,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC
10764,28,59.55,7,1667.4,3/11/2004,Trucks and Buses,60,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10765,30,61.99,11,1859.7,5/5/2004,Trucks and Buses,60,Euro Shopping Channel,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA
10766,30,49.22,10,1476.6,6/15/2004,Trucks and Buses,60,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC
10767,25,69.28,11,1732,7/20/2004,Trucks and Buses,60,Mini Gifts Distributors Ltd.,5677 Strong St.,,San Rafael,CA,97562,USA,NA
10768,29,57.73,7,1674.17,8/19/2004,Trucks and Buses,60,Diecast Classics Inc.,7586 Pompton St.,,Allentown,PA,70267,USA,NA
10769,26,57.73,2,1500.98,9/8/2004,Trucks and Buses,60,Scandinavian Gift Ideas,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA
10770,41,53.48,11,2192.68,10/13/2004,Trucks and Buses,60,Marta's Replicas Co.,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA
10771,34,52.87,5,1797.58,10/22/2004,Trucks and Buses,60,Canadian Gift Exchange Network,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA
10772,35,61.21,11,2142.35,11/4/2004,Trucks and Buses,60,Online Diecast Creations Co.,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA
10773,34,61.38,1,2086.92,11/19/2004,Trucks and Buses,60,"Volvo Model Replicas, Co",Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA
